name, geometry, date (mm/dd/yr), short wavelength displacement, source file
Series 10, POINT(-118.80732102477252 34.01706934711741), 05/05/2020, -0.0018347502, OPERA_L3_DISP-S1_IW_F16940_VV_20200211T014926Z_20200505T014928Z_v1.0_20250411T101850Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 05/11/2020, -0.0023721457, OPERA_L3_DISP-S1_IW_F16940_VV_20200211T014926Z_20200511T015010Z_v1.0_20250411T101850Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 05/17/2020, 0.0000916719, OPERA_L3_DISP-S1_IW_F16940_VV_20200211T014926Z_20200517T014928Z_v1.0_20250411T101850Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 05/23/2020, -0.0021132231, OPERA_L3_DISP-S1_IW_F16940_VV_20200211T014926Z_20200523T015011Z_v1.0_20250411T101850Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 05/29/2020, -0.0046542883, OPERA_L3_DISP-S1_IW_F16940_VV_20200523T015011Z_20200529T014929Z_v1.0_20250411T184236Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 06/04/2020, -0.0040377378, OPERA_L3_DISP-S1_IW_F16940_VV_20200523T015011Z_20200604T015011Z_v1.0_20250411T184236Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 06/10/2020, -0.0014032125, OPERA_L3_DISP-S1_IW_F16940_VV_20200523T015011Z_20200610T014930Z_v1.0_20250411T184236Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 06/16/2020, -0.0034288168, OPERA_L3_DISP-S1_IW_F16940_VV_20200523T015011Z_20200616T015012Z_v1.0_20250411T184236Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 06/22/2020, -0.0076893568, OPERA_L3_DISP-S1_IW_F16940_VV_20200523T015011Z_20200622T014930Z_v1.0_20250411T184236Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 06/28/2020, -0.0039783716, OPERA_L3_DISP-S1_IW_F16940_VV_20200523T015011Z_20200628T015013Z_v1.0_20250411T184236Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 07/04/2020, -0.0011178255, OPERA_L3_DISP-S1_IW_F16940_VV_20200523T015011Z_20200704T014931Z_v1.0_20250411T184236Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 07/10/2020, -0.003365159, OPERA_L3_DISP-S1_IW_F16940_VV_20200523T015011Z_20200710T015013Z_v1.0_20250411T184236Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 07/16/2020, -0.0043443441, OPERA_L3_DISP-S1_IW_F16940_VV_20200523T015011Z_20200716T014932Z_v1.0_20250411T184236Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 07/22/2020, -0.0025494099, OPERA_L3_DISP-S1_IW_F16940_VV_20200523T015011Z_20200722T015014Z_v1.0_20250411T184236Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 07/28/2020, -0.0021291152, OPERA_L3_DISP-S1_IW_F16940_VV_20200523T015011Z_20200728T014933Z_v1.0_20250411T184236Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 08/03/2020, -0.0043319464, OPERA_L3_DISP-S1_IW_F16940_VV_20200523T015011Z_20200803T015015Z_v1.0_20250411T184236Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 08/09/2020, -0.0000976324, OPERA_L3_DISP-S1_IW_F16940_VV_20200523T015011Z_20200809T014933Z_v1.0_20250411T184236Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 08/15/2020, -0.0042971373, OPERA_L3_DISP-S1_IW_F16940_VV_20200523T015011Z_20200815T015015Z_v1.0_20250411T184236Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 08/21/2020, -0.0054696798, OPERA_L3_DISP-S1_IW_F16940_VV_20200523T015011Z_20200821T014934Z_v1.0_20250411T184236Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 08/27/2020, -0.0059655905, OPERA_L3_DISP-S1_IW_F16940_VV_20200821T014934Z_20200827T015016Z_v1.0_20250413T081655Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 09/02/2020, -0.0081700087, OPERA_L3_DISP-S1_IW_F16940_VV_20200821T014934Z_20200902T014935Z_v1.0_20250413T081655Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 09/08/2020, -0.0141614676, OPERA_L3_DISP-S1_IW_F16940_VV_20200821T014934Z_20200908T015017Z_v1.0_20250413T081655Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 09/14/2020, -0.0000737906, OPERA_L3_DISP-S1_IW_F16940_VV_20200821T014934Z_20200914T014935Z_v1.0_20250413T081655Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 09/20/2020, -0.0003560781, OPERA_L3_DISP-S1_IW_F16940_VV_20200821T014934Z_20200920T015017Z_v1.0_20250413T081655Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 09/26/2020, -0.0056668222, OPERA_L3_DISP-S1_IW_F16940_VV_20200821T014934Z_20200926T014935Z_v1.0_20250413T081655Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 10/02/2020, -0.0016759634, OPERA_L3_DISP-S1_IW_F16940_VV_20200821T014934Z_20201002T015017Z_v1.0_20250413T081655Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 10/08/2020, -0.005836606, OPERA_L3_DISP-S1_IW_F16940_VV_20200821T014934Z_20201008T014936Z_v1.0_20250413T081655Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 10/14/2020, -0.002898097, OPERA_L3_DISP-S1_IW_F16940_VV_20200821T014934Z_20201014T015018Z_v1.0_20250413T081655Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 10/20/2020, -0.0065151453, OPERA_L3_DISP-S1_IW_F16940_VV_20200821T014934Z_20201020T014935Z_v1.0_20250413T081655Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 10/26/2020, -0.0067147017, OPERA_L3_DISP-S1_IW_F16940_VV_20200821T014934Z_20201026T015018Z_v1.0_20250413T081655Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 11/01/2020, -0.0021995306, OPERA_L3_DISP-S1_IW_F16940_VV_20200821T014934Z_20201101T014936Z_v1.0_20250413T081655Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 11/07/2020, -0.0037089586, OPERA_L3_DISP-S1_IW_F16940_VV_20200821T014934Z_20201107T015017Z_v1.0_20250413T081655Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 11/13/2020, -0.0101093054, OPERA_L3_DISP-S1_IW_F16940_VV_20200821T014934Z_20201113T014935Z_v1.0_20250413T081655Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 11/19/2020, -0.0102018118, OPERA_L3_DISP-S1_IW_F16940_VV_20200821T014934Z_20201119T015017Z_v1.0_20250413T081655Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 11/25/2020, -0.008625865, OPERA_L3_DISP-S1_IW_F16940_VV_20201119T015017Z_20201125T014935Z_v1.0_20250415T000556Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 12/01/2020, -0.005574584, OPERA_L3_DISP-S1_IW_F16940_VV_20201119T015017Z_20201201T015017Z_v1.0_20250415T000556Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 12/07/2020, -0.0053056479, OPERA_L3_DISP-S1_IW_F16940_VV_20201119T015017Z_20201207T014935Z_v1.0_20250415T000556Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 12/13/2020, -0.0113896132, OPERA_L3_DISP-S1_IW_F16940_VV_20201119T015017Z_20201213T015016Z_v1.0_20250415T000556Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 12/19/2020, -0.0064634085, OPERA_L3_DISP-S1_IW_F16940_VV_20201119T015017Z_20201219T014934Z_v1.0_20250415T000556Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 12/25/2020, -0.005618453, OPERA_L3_DISP-S1_IW_F16940_VV_20201119T015017Z_20201225T015016Z_v1.0_20250415T000556Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 12/31/2020, -0.0062955618, OPERA_L3_DISP-S1_IW_F16940_VV_20201119T015017Z_20201231T014934Z_v1.0_20250415T000556Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 01/06/2021, -0.0087102652, OPERA_L3_DISP-S1_IW_F16940_VV_20201119T015017Z_20210106T015015Z_v1.0_20250415T000556Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 01/12/2021, -0.008051753, OPERA_L3_DISP-S1_IW_F16940_VV_20201119T015017Z_20210112T014933Z_v1.0_20250415T000556Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 01/24/2021, -0.0076316595, OPERA_L3_DISP-S1_IW_F16940_VV_20201119T015017Z_20210124T014933Z_v1.0_20250415T000556Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 01/30/2021, -0.009976387, OPERA_L3_DISP-S1_IW_F16940_VV_20201119T015017Z_20210130T015014Z_v1.0_20250415T000556Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 02/05/2021, -0.006637454, OPERA_L3_DISP-S1_IW_F16940_VV_20201119T015017Z_20210205T014932Z_v1.0_20250415T000556Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 02/11/2021, -0.0107967854, OPERA_L3_DISP-S1_IW_F16940_VV_20201119T015017Z_20210211T015014Z_v1.0_20250415T000556Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 02/17/2021, -0.008007884, OPERA_L3_DISP-S1_IW_F16940_VV_20201119T015017Z_20210217T014932Z_v1.0_20250415T000556Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 02/23/2021, -0.0065602064, OPERA_L3_DISP-S1_IW_F16940_VV_20201119T015017Z_20210223T015014Z_v1.0_20250415T000556Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 03/01/2021, -0.0056962967, OPERA_L3_DISP-S1_IW_F16940_VV_20210223T015014Z_20210301T014932Z_v1.0_20250415T205824Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 03/07/2021, -0.007920146, OPERA_L3_DISP-S1_IW_F16940_VV_20210223T015014Z_20210307T015014Z_v1.0_20250415T205824Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 03/13/2021, -0.0104483366, OPERA_L3_DISP-S1_IW_F16940_VV_20210223T015014Z_20210313T014932Z_v1.0_20250415T205824Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 03/19/2021, -0.0081993341, OPERA_L3_DISP-S1_IW_F16940_VV_20210223T015014Z_20210319T015014Z_v1.0_20250415T205824Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 03/25/2021, -0.008734107, OPERA_L3_DISP-S1_IW_F16940_VV_20210223T015014Z_20210325T014932Z_v1.0_20250415T205824Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 03/31/2021, -0.0069816113, OPERA_L3_DISP-S1_IW_F16940_VV_20210223T015014Z_20210331T015014Z_v1.0_20250415T205824Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 04/06/2021, -0.0113915205, OPERA_L3_DISP-S1_IW_F16940_VV_20210223T015014Z_20210406T014932Z_v1.0_20250415T205824Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 04/12/2021, -0.014742732, OPERA_L3_DISP-S1_IW_F16940_VV_20210223T015014Z_20210412T015014Z_v1.0_20250415T205824Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 04/18/2021, -0.0052911043, OPERA_L3_DISP-S1_IW_F16940_VV_20210223T015014Z_20210418T014933Z_v1.0_20250415T205824Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 04/24/2021, -0.0090993643, OPERA_L3_DISP-S1_IW_F16940_VV_20210223T015014Z_20210424T015015Z_v1.0_20250415T205824Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 04/30/2021, -0.0056735277, OPERA_L3_DISP-S1_IW_F16940_VV_20210223T015014Z_20210430T014933Z_v1.0_20250415T205824Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 05/06/2021, -0.0070447922, OPERA_L3_DISP-S1_IW_F16940_VV_20210223T015014Z_20210506T015015Z_v1.0_20250415T205824Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 05/12/2021, -0.0107334852, OPERA_L3_DISP-S1_IW_F16940_VV_20210223T015014Z_20210512T014934Z_v1.0_20250415T205824Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 05/18/2021, -0.0112751722, OPERA_L3_DISP-S1_IW_F16940_VV_20210223T015014Z_20210518T015016Z_v1.0_20250415T205824Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 05/24/2021, -0.0089992285, OPERA_L3_DISP-S1_IW_F16940_VV_20210223T015014Z_20210524T014935Z_v1.0_20250415T205824Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 05/30/2021, -0.0105122328, OPERA_L3_DISP-S1_IW_F16940_VV_20210524T014935Z_20210530T015017Z_v1.0_20250416T052230Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 06/05/2021, -0.0059865713, OPERA_L3_DISP-S1_IW_F16940_VV_20210524T014935Z_20210605T014935Z_v1.0_20250416T052230Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 06/11/2021, -0.0103546381, OPERA_L3_DISP-S1_IW_F16940_VV_20210524T014935Z_20210611T015018Z_v1.0_20250416T052230Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 06/17/2021, -0.0077139139, OPERA_L3_DISP-S1_IW_F16940_VV_20210524T014935Z_20210617T014936Z_v1.0_20250416T052230Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 06/23/2021, -0.0018609762, OPERA_L3_DISP-S1_IW_F16940_VV_20210524T014935Z_20210623T015018Z_v1.0_20250416T052230Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 06/29/2021, -0.0044540167, OPERA_L3_DISP-S1_IW_F16940_VV_20210524T014935Z_20210629T014937Z_v1.0_20250416T052230Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 07/05/2021, -0.002502799, OPERA_L3_DISP-S1_IW_F16940_VV_20210524T014935Z_20210705T015019Z_v1.0_20250416T052230Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 07/11/2021, -0.0030616522, OPERA_L3_DISP-S1_IW_F16940_VV_20210524T014935Z_20210711T014937Z_v1.0_20250416T052230Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 07/17/2021, -0.0058258772, OPERA_L3_DISP-S1_IW_F16940_VV_20210524T014935Z_20210717T015020Z_v1.0_20250416T052230Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 07/23/2021, -0.0059002638, OPERA_L3_DISP-S1_IW_F16940_VV_20210524T014935Z_20210723T014938Z_v1.0_20250416T052230Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 07/29/2021, -0.003533721, OPERA_L3_DISP-S1_IW_F16940_VV_20210524T014935Z_20210729T015020Z_v1.0_20250416T052230Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 08/04/2021, 0.0006119013, OPERA_L3_DISP-S1_IW_F16940_VV_20210524T014935Z_20210804T014939Z_v1.0_20250416T052230Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 08/10/2021, -0.0040487051, OPERA_L3_DISP-S1_IW_F16940_VV_20210524T014935Z_20210810T015021Z_v1.0_20250416T052230Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 08/22/2021, -0.0115464926, OPERA_L3_DISP-S1_IW_F16940_VV_20210524T014935Z_20210822T015022Z_v1.0_20250416T052230Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 08/28/2021, -0.0002464056, OPERA_L3_DISP-S1_IW_F16940_VV_20210524T014935Z_20210828T014940Z_v1.0_20250416T052230Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 09/03/2021, -0.0093005896, OPERA_L3_DISP-S1_IW_F16940_VV_20210828T014940Z_20210903T015022Z_v1.0_20250416T133707Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 09/09/2021, -0.0115092993, OPERA_L3_DISP-S1_IW_F16940_VV_20210828T014940Z_20210909T014941Z_v1.0_20250416T133707Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 09/15/2021, -0.0065311193, OPERA_L3_DISP-S1_IW_F16940_VV_20210828T014940Z_20210915T015023Z_v1.0_20250416T133707Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 09/21/2021, -0.0083469152, OPERA_L3_DISP-S1_IW_F16940_VV_20210828T014940Z_20210921T014941Z_v1.0_20250416T133707Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 09/27/2021, -0.0093482733, OPERA_L3_DISP-S1_IW_F16940_VV_20210828T014940Z_20210927T015023Z_v1.0_20250416T133707Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 10/03/2021, -0.0046457052, OPERA_L3_DISP-S1_IW_F16940_VV_20210828T014940Z_20211003T014942Z_v1.0_20250416T133707Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 10/09/2021, -0.0077031851, OPERA_L3_DISP-S1_IW_F16940_VV_20210828T014940Z_20211009T015023Z_v1.0_20250416T133707Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 10/15/2021, -0.0073312521, OPERA_L3_DISP-S1_IW_F16940_VV_20210828T014940Z_20211015T014941Z_v1.0_20250416T133707Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 10/21/2021, -0.0099033117, OPERA_L3_DISP-S1_IW_F16940_VV_20210828T014940Z_20211021T015023Z_v1.0_20250416T133707Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 10/27/2021, -0.0112708807, OPERA_L3_DISP-S1_IW_F16940_VV_20210828T014940Z_20211027T014941Z_v1.0_20250416T133707Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 11/02/2021, -0.0123561621, OPERA_L3_DISP-S1_IW_F16940_VV_20210828T014940Z_20211102T015023Z_v1.0_20250416T133707Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 11/08/2021, -0.00753057, OPERA_L3_DISP-S1_IW_F16940_VV_20210828T014940Z_20211108T014941Z_v1.0_20250416T133707Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 11/14/2021, -0.0052999258, OPERA_L3_DISP-S1_IW_F16940_VV_20210828T014940Z_20211114T015023Z_v1.0_20250416T133707Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 11/20/2021, -0.0098804235, OPERA_L3_DISP-S1_IW_F16940_VV_20210828T014940Z_20211120T014941Z_v1.0_20250416T133707Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 11/26/2021, -0.0049670935, OPERA_L3_DISP-S1_IW_F16940_VV_20210828T014940Z_20211126T015023Z_v1.0_20250416T133707Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 12/02/2021, -0.0048066974, OPERA_L3_DISP-S1_IW_F16940_VV_20211126T015023Z_20211202T014940Z_v1.0_20250416T233558Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 12/08/2021, -0.0066863298, OPERA_L3_DISP-S1_IW_F16940_VV_20211126T015023Z_20211208T015022Z_v1.0_20250416T233558Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 12/14/2021, -0.0079425573, OPERA_L3_DISP-S1_IW_F16940_VV_20211126T015023Z_20211214T014940Z_v1.0_20250416T233558Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 12/20/2021, -0.0048418641, OPERA_L3_DISP-S1_IW_F16940_VV_20211126T015023Z_20211220T015022Z_v1.0_20250416T233558Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 01/01/2022, -0.0039469004, OPERA_L3_DISP-S1_IW_F16940_VV_20211126T015023Z_20220101T015021Z_v1.0_20250416T233558Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 01/13/2022, -0.0033987761, OPERA_L3_DISP-S1_IW_F16940_VV_20211126T015023Z_20220113T015021Z_v1.0_20250416T233558Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 01/25/2022, -0.002728343, OPERA_L3_DISP-S1_IW_F16940_VV_20211126T015023Z_20220125T015020Z_v1.0_20250416T233558Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 02/06/2022, -0.0036948919, OPERA_L3_DISP-S1_IW_F16940_VV_20211126T015023Z_20220206T015019Z_v1.0_20250416T233558Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 02/18/2022, -0.006988883, OPERA_L3_DISP-S1_IW_F16940_VV_20211126T015023Z_20220218T015019Z_v1.0_20250416T233558Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 03/14/2022, -0.0052123666, OPERA_L3_DISP-S1_IW_F16940_VV_20211126T015023Z_20220314T015019Z_v1.0_20250416T233558Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 03/26/2022, -0.0042632818, OPERA_L3_DISP-S1_IW_F16940_VV_20211126T015023Z_20220326T015020Z_v1.0_20250416T233558Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 04/07/2022, -0.006870389, OPERA_L3_DISP-S1_IW_F16940_VV_20211126T015023Z_20220407T015020Z_v1.0_20250416T233558Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 04/19/2022, -0.0062717199, OPERA_L3_DISP-S1_IW_F16940_VV_20211126T015023Z_20220419T015020Z_v1.0_20250416T233558Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 05/01/2022, -0.0062104464, OPERA_L3_DISP-S1_IW_F16940_VV_20211126T015023Z_20220501T015021Z_v1.0_20250416T233558Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 05/13/2022, -0.0095847845, OPERA_L3_DISP-S1_IW_F16940_VV_20211126T015023Z_20220513T015022Z_v1.0_20250416T233558Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 05/25/2022, -0.0094138682, OPERA_L3_DISP-S1_IW_F16940_VV_20220513T015022Z_20220525T015022Z_v1.0_20250417T083513Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 06/06/2022, -0.0082980394, OPERA_L3_DISP-S1_IW_F16940_VV_20220513T015022Z_20220606T015023Z_v1.0_20250417T083513Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 06/18/2022, -0.004578948, OPERA_L3_DISP-S1_IW_F16940_VV_20220513T015022Z_20220618T015024Z_v1.0_20250417T083513Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 06/30/2022, -0.0069745779, OPERA_L3_DISP-S1_IW_F16940_VV_20220513T015022Z_20220630T015025Z_v1.0_20250417T083513Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 07/12/2022, -0.0078500509, OPERA_L3_DISP-S1_IW_F16940_VV_20220513T015022Z_20220712T015025Z_v1.0_20250417T083513Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 07/24/2022, -0.0121701956, OPERA_L3_DISP-S1_IW_F16940_VV_20220513T015022Z_20220724T015026Z_v1.0_20250417T083513Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 08/05/2022, -0.0070966482, OPERA_L3_DISP-S1_IW_F16940_VV_20220513T015022Z_20220805T015027Z_v1.0_20250417T083513Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 08/17/2022, -0.0048402548, OPERA_L3_DISP-S1_IW_F16940_VV_20220513T015022Z_20220817T015028Z_v1.0_20250417T083513Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 08/29/2022, -0.0099995732, OPERA_L3_DISP-S1_IW_F16940_VV_20220513T015022Z_20220829T015028Z_v1.0_20250417T083513Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 09/10/2022, -0.0071085691, OPERA_L3_DISP-S1_IW_F16940_VV_20220513T015022Z_20220910T015029Z_v1.0_20250417T083513Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 09/22/2022, -0.00982216, OPERA_L3_DISP-S1_IW_F16940_VV_20220513T015022Z_20220922T015028Z_v1.0_20250417T083513Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 10/04/2022, -0.007956624, OPERA_L3_DISP-S1_IW_F16940_VV_20220513T015022Z_20221004T015029Z_v1.0_20250417T083513Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 10/16/2022, -0.0091027617, OPERA_L3_DISP-S1_IW_F16940_VV_20220513T015022Z_20221016T015029Z_v1.0_20250417T083513Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 10/28/2022, -0.0100880861, OPERA_L3_DISP-S1_IW_F16940_VV_20220513T015022Z_20221028T015029Z_v1.0_20250417T083513Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 11/09/2022, -0.0116714239, OPERA_L3_DISP-S1_IW_F16940_VV_20220513T015022Z_20221109T015029Z_v1.0_20250417T083513Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 11/21/2022, -0.0072807074, OPERA_L3_DISP-S1_IW_F16940_VV_20221109T015029Z_20221121T015029Z_v1.0_20250417T165353Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 12/03/2022, -0.0096362829, OPERA_L3_DISP-S1_IW_F16940_VV_20221109T015029Z_20221203T015028Z_v1.0_20250417T165353Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 12/15/2022, -0.0120048523, OPERA_L3_DISP-S1_IW_F16940_VV_20221109T015029Z_20221215T015027Z_v1.0_20250417T165353Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 12/27/2022, -0.0080145597, OPERA_L3_DISP-S1_IW_F16940_VV_20221109T015029Z_20221227T015027Z_v1.0_20250417T165353Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 01/08/2023, -0.0073341131, OPERA_L3_DISP-S1_IW_F16940_VV_20221109T015029Z_20230108T015026Z_v1.0_20250417T165353Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 01/20/2023, -0.0093277693, OPERA_L3_DISP-S1_IW_F16940_VV_20221109T015029Z_20230120T015026Z_v1.0_20250417T165353Z.nc
Series 10, POINT(-118.80732102477252 34.01706934711741), 02/01/2023, -0.0071786642, OPERA_L3_DISP-S1_IW_F16940_VV_20221109T015029Z_20230201T015026Z_v1.0_20250417T165353Z.nc
